,time,link
5326,"August 27, 2017 3:58 am",https://www.loksatta.com/lokrang/lekha/abhijeet-tamhane-article-on-lord-ganesh-art-1538389/
5327,"August 27, 2017 3:47 am",https://www.loksatta.com/lokrang/sanchitache-kawadse/the-leprosy-mission-friendship-1538376/
5328,"August 27, 2017 3:42 am",https://www.loksatta.com/lokrang/karant/sachin-kundalkar-article-on-religious-beliefs-and-happiness-1538369/
5329,"August 27, 2017 3:37 am",https://www.loksatta.com/lokrang/padsad/readers-reaction-on-lokrang-articles-4-1538380/
5330,"August 27, 2017 3:33 am",https://www.loksatta.com/lokrang/baghaychi-bhumika/search-for-a-home-with-the-help-of-an-estate-agent-1538379/
5331,"August 27, 2017 3:27 am",https://www.loksatta.com/lokrang/lekha/book-on-putin-by-girish-kuber-1538373/
5332,"August 27, 2017 3:18 am",https://www.loksatta.com/lokrang/dakhal/gulabrao-parnerkar-book-by-sachin-jagdale-1538368/
5333,"August 27, 2017 3:12 am",https://www.loksatta.com/lokrang/lekha/aravind-brahme-article-on-marathi-literature-1538363/
5334,"August 27, 2017 3:06 am",https://www.loksatta.com/lokrang/samasatun/rajiv-kale-article-on-author-long-life-1538348/
5335,"August 27, 2017 2:59 am",https://www.loksatta.com/lokrang/ekmake/chinmay-mandlekar-article-on-friend-chetan-1538352/
5336,,https://www.loksatta.com/mumbai/return-rains-water-storage-lakes-89-percent-water-mumbai-print-news-ysh-95-3053784/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5337,,https://www.loksatta.com/lifestyle/friendship-day-2022-will-be-celebrated-in-india-on-sunday-7th-august-know-the-history-pvp-97-3051966/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5338,,https://www.loksatta.com/manoranjan/koffee-with-karan-7-aamir-khan-reveal-that-kiran-rao-is-still-part-of-his-family-mrj-95-3053667/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5339,,https://www.loksatta.com/lifestyle/rakshabandhan-2022-on-11th-august-upcoming-long-holiday-plan-this-budget-trips-svs-99-3053758/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5340,,https://www.loksatta.com/pune/police-raid-gambling-crime-35-persons-gangster-pune-print-news-ysh-95-3053753/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5341,2 months ago,https://www.loksatta.com/photos/news/2983423/bjp-celebration-vidhan-parishad-election-nagpur-shivsena-eknath-shinde-sgy-87/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5342,2 months ago,https://www.loksatta.com/photos/entertainment-gallery/2983160/newlyweds-actor-vignesh-shivan-nayanthara-honeymoon-in-thailand-private-resort-casual-look-photos-viral-sdn-96/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5343,2 months ago,https://www.loksatta.com/photos/todays-photo-3/2983094/international-yoga-day-2022-itbp-jawans-perform-yoga-aasans-at-17000-ft-ladakh-himachal-pradesh-in-snow-photos-kak-96/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5344,"August 27, 2017 2:53 am",https://www.loksatta.com/lokrang/swarbhaoyatra/music-director-ashok-patki-suman-kalyanpur-marathi-bhavgeet-1538353/
5345,"August 27, 2017 2:40 am",https://www.loksatta.com/lokrang/marathi-valan/tarabai-shinde-contribution-for-marathi-language-1538339/
5346,"August 27, 2017 2:34 am",https://www.loksatta.com/lokrang/lekha/huangluo-village-of-china-known-for-long-hair-1538340/
5347,"August 27, 2017 2:29 am",https://www.loksatta.com/lokrang/lekha/interesting-facts-about-bhutan-1538297/
5348,"Updated: August 27, 2017 3:22 am",https://www.loksatta.com/lokrang/lekha/marathi-book-on-maharashtra-after-liberalization-1538370/
5349,"Updated: August 27, 2017 3:15 am",https://www.loksatta.com/lokrang/lekha/aseem-book-by-urmila-sirur-1538359/
5350,"Updated: August 27, 2017 3:09 am",https://www.loksatta.com/lokrang/lekha/lean-in-book-by-author-sheril-sandberge-1538351/
5351,"August 20, 2017 4:26 am",https://www.loksatta.com/lokrang/lekha/aruna-dhere-article-on-jnanpith-award-winner-and-marathi-poet-vinda-karandikar-1533522/
5352,"August 20, 2017 4:22 am",https://www.loksatta.com/lokrang/sanchitache-kawadse/baba-amte-build-sandhi-niketan-for-handicapped-professional-course-1533531/
5353,"August 20, 2017 4:16 am",https://www.loksatta.com/lokrang/karant/sachin-kundalkar-article-on-style-of-writing-1533527/
5354,"August 20, 2017 4:13 am",https://www.loksatta.com/lokrang/padsad/readers-reaction-on-girish-kuber-article-1533528/
5355,"August 20, 2017 4:07 am",https://www.loksatta.com/lokrang/baghaychi-bhumika/mandar-bharde-article-laura-brooker-facebook-1533521/
5356,,https://www.loksatta.com/pune/ganeshotsav-loudspeakers-allowed-midnight-last-five-days-chief-minister-eknath-shinde-pune-print-news-ysh-95-3053739/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5357,,https://www.loksatta.com/desh-videsh/pm-narendra-modis-brother-prahlad-modi-protest-againt-inflation-and-price-hike-in-delhi-rmm-97-3053735/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5358,,https://www.loksatta.com/desh-videsh/president-tsai-says-taiwan-will-firmly-uphold-its-sovereignty-calls-pelosi-a-devoted-friend-scsg-91-3053706/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5359,,https://www.loksatta.com/desh-videsh/supreme-court-to-hear-disqualification-plea-uddhav-thackeray-against-eknath-shinde-live-maharashtra-political-crisis-sgy-87-3053720/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5360,,https://www.loksatta.com/maharashtra/new-rates-of-petrol-diesel-on-3-august-2022-in-mumbai-pune-maharashtra-fuel-prices-pvp-97-3053690/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5361,2 months ago,https://www.loksatta.com/photos/todays-photo-3/2982924/international-yoga-day-2022-pm-narendra-modi-perform-yoga-asans-see-celebration-photos-kak-96/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5362,2 months ago,https://www.loksatta.com/photos/todays-photo-3/2982904/central-minister-narayan-rane-participated-in-yoga-day-program-organised-at-phugewadi-metro-station-pimpri-asj-82/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5363,2 months ago,https://www.loksatta.com/photos/todays-photo-3/2982980/international-yoga-day-2022-theme-celebration-health-care-marine-drive-mumbai-pune-photos-sdn-96/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5364,"August 20, 2017 4:02 am",https://www.loksatta.com/lokrang/lekha/vinda-karandikar-marathi-poem-collection-for-kids-1533520/
5365,"August 20, 2017 3:58 am",https://www.loksatta.com/lokrang/lekha/sangharsha-ani-shahanpan-marathi-book-review-1533515/
5366,"August 20, 2017 3:54 am",https://www.loksatta.com/lokrang/samasatun/rajiv-kale-article-on-oxford-university-press-in-india-1533514/
5367,"August 20, 2017 3:51 am",https://www.loksatta.com/lokrang/lekha/dr-arun-tikekar-book-kalachakra-review-1533508/
5368,"August 20, 2017 3:47 am",https://www.loksatta.com/lokrang/lekha/article-on-senior-hindi-poet-chandrakant-devtale-1533509/
5369,"August 20, 2017 3:40 am",https://www.loksatta.com/lokrang/ekmake/chinmay-mandlekar-article-on-vinay-apte-part-2-1533498/
5370,"August 20, 2017 3:36 am",https://www.loksatta.com/lokrang/swarbhaoyatra/marathi-lyricist-vr-kant-music-composer-vasant-prabhu-marathi-singer-arun-date-1533486/
5371,"August 20, 2017 3:33 am",https://www.loksatta.com/lokrang/marathi-valan/vinayak-konddev-oak-contribution-for-marathi-language-1533484/
5372,"August 20, 2017 3:29 am",https://www.loksatta.com/lokrang/lekha/rajah-serfoji-2-contribution-in-marathi-culture-1533485/
5373,"August 20, 2017 3:24 am",https://www.loksatta.com/lokrang/lekha/89-year-old-vezo-suro-remembering-netaji-subhash-chandra-bose-1533476/
5374,"August 13, 2017 3:02 am",https://www.loksatta.com/lokrang/lekha/atmosphere-of-delhi-ahead-of-independence-day-2017-1529360/
5375,"August 13, 2017 2:56 am",https://www.loksatta.com/lokrang/sanchitache-kawadse/article-on-baba-amte-rehabilitation-work-for-leprosy-patients-1529362/
5376,,https://www.loksatta.com/lifestyle/do-these-things-every-morning-many-diseases-wont-even-come-close-gps-97-3053691/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5377,,https://www.loksatta.com/explained/explained-what-is-godhan-nyay-yojna-launched-by-chhattisgarh-government-print-exp-sgy-87-3053707/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5378,,https://www.loksatta.com/lifestyle/birth-anniversary-3-august-know-about-kranti-singh-nana-patil-pvp-97-3053417/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5379,,https://www.loksatta.com/manoranjan/marathi-actress-hemangi-kavi-reply-to-trollers-after-many-post-get-troll-nrp-97-3053677/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5380,,https://www.loksatta.com/explained/explained-is-bjp-focusing-on-jharkhand-after-maharashtra-print-exp-sgy-87-3053674/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5381,2 months ago,https://www.loksatta.com/photos/lifestyle-gallery/2982610/travelling-and-care-tips-while-trekking-in-monsoon-and-rainy-season-prp-93/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5382,2 months ago,https://www.loksatta.com/photos/news/2982342/a-family-of-nine-people-commits-suicide-by-consuming-poision-sgy-87/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5383,2 months ago,https://www.loksatta.com/photos/news/2982403/agneepath-scheme-anand-mahindra-group-will-recruit-agniveer-know-expected-post/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5384,"August 13, 2017 2:51 am",https://www.loksatta.com/lokrang/karant/sachin-kundalkar-article-on-girl-doing-nothing-part-2-1529357/
5385,"August 13, 2017 2:47 am",https://www.loksatta.com/lokrang/baghaychi-bhumika/mandar-bharde-article-on-interesting-facts-of-english-language-1529354/
5386,"August 13, 2017 2:32 am",https://www.loksatta.com/lokrang/samasatun/rajiv-kale-article-on-marathi-language-existence-1529340/
5387,"August 13, 2017 2:23 am",https://www.loksatta.com/lokrang/padsad/lokrang-readers-reaction-on-different-article-1529330/
5388,"August 13, 2017 2:18 am",https://www.loksatta.com/lokrang/ekmake/chinmay-mandlekar-article-on-vinay-apte-1529311/
5389,"August 13, 2017 2:15 am",https://www.loksatta.com/lokrang/swarbhaoyatra/vinayak-joshi-article-on-marathi-bhavgeet-1529312/
5390,"August 13, 2017 2:12 am",https://www.loksatta.com/lokrang/marathi-valan/gopal-ganesh-agarkar-contribution-for-marathi-language-1529310/
5391,"August 13, 2017 2:09 am",https://www.loksatta.com/lokrang/lekha/amazing-places-in-eastern-europe-1529279/
5392,"Updated: August 13, 2017 2:26 am",https://www.loksatta.com/lokrang/lekha/nivadak-shakuntala-paranjape-book-by-vinaya-khadapekar-1529339/
5393,"Updated: August 13, 2017 2:44 am",https://www.loksatta.com/lokrang/lekha/book-of-aacharya-atre-arun-vachanmala-release-again-by-dimple-publications-1529351/
5394,"Updated: August 13, 2017 2:39 am",https://www.loksatta.com/lokrang/lekha/review-of-marathi-book-rss-by-jaydev-dole-1529344/
5395,"Updated: August 13, 2017 2:35 am",https://www.loksatta.com/lokrang/lekha/marathi-books-review-marathi-books-marathi-sahitya-1529341/
5396,,https://www.loksatta.com/maharashtra/fir-filed-against-kedar-dighe-for-threat-to-rape-victim-friend-rohit-kapoor-main-accused-rmm-97-3053672/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5397,,https://www.loksatta.com/nagpur/obc-mahasangh-meet-on-7-aug-eknath-shinde-devendra-fadnavis-sharad-pawar-to-share-stage-scsg-91-3053665/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5398,,https://www.loksatta.com/pune/uday-samant-car-attacked-case-five-including-pune-shivsena-city-chief-arrested-by-police-svk-88-scsg-91-3053660/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5399,,https://www.loksatta.com/maharashtra/shivsena-slams-cm-eknath-shinde-and-supporters-along-with-bjp-scsg-91-3053646/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5400,,https://www.loksatta.com/maharashtra/shivsena-mla-aaditya-thackeray-on-rebel-mla-shinde-group-in-satara-visit-rmm-97-3053650/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5401,2 months ago,https://www.loksatta.com/photos/entertainment-gallery/2982315/samantha-ruth-to-anushka-shetty-these-are-the-highest-paid-actresses-of-tollywood-south-film-industry-nrp-97/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5402,2 months ago,https://www.loksatta.com/photos/technology-gallery/2982118/jio-adds-16-lakh-80000-subscribers-in-april-airtel-gains-8-lakh-10000-voda-idea-big-loss-scsg-91/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5403,2 months ago,https://www.loksatta.com/photos/sports-gallery/2982034/from-yuvraj-singh-to-pat-cummins-meet-the-latest-cricketer-dads-vkk-95/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5404,"August 6, 2017 3:50 am",https://www.loksatta.com/lokrang/lekha/india-pakistan-and-china-cause-stressful-situation-in-south-asia-1525285/
5405,"August 6, 2017 3:47 am",https://www.loksatta.com/lokrang/lekha/a-review-of-india-preparations-for-the-war-1525280/
5406,"August 6, 2017 3:43 am",https://www.loksatta.com/lokrang/sanchitache-kawadse/somnath-project-of-baba-amte-for-society-1525257/
5407,"August 6, 2017 3:36 am",https://www.loksatta.com/lokrang/karant/challenges-faced-by-career-oriented-girl-regarding-marriage-1525275/
5408,"August 6, 2017 3:33 am",https://www.loksatta.com/lokrang/baghaychi-bhumika/indian-men-and-their-fashion-1525268/
5409,"August 6, 2017 3:29 am",https://www.loksatta.com/lokrang/lekha/article-on-senior-scientist-m-s-swaminathan-1525271/
5410,"August 6, 2017 3:24 am",https://www.loksatta.com/lokrang/dakhal/review-of-new-book-releases-in-marathi-1525260/
5411,"August 6, 2017 3:19 am",https://www.loksatta.com/lokrang/samasatun/book-on-mahatma-gandhi-released-by-navajivan-publishing-house-1525261/
5412,"August 6, 2017 3:16 am",https://www.loksatta.com/lokrang/ekmake/chinmay-mandlekar-friendship-with-vishal-vijay-mathur-part-3-1525262/
5413,"August 6, 2017 3:10 am",https://www.loksatta.com/lokrang/swarbhaoyatra/akashwani-bhavsargam-programme-notable-contributions-in-the-journey-of-marathi-bhavgeet-1525254/
5414,"August 6, 2017 3:07 am",https://www.loksatta.com/lokrang/marathi-valan/lokmanya-bal-gangadhar-tilak-contribution-for-marathi-language-1525253/
5415,"Updated: December 27, 2017 6:20 pm",https://www.loksatta.com/lokrang/lekha/mumbai-ias-officer-milind-and-manisha-mhaiskar-open-letter-to-son-manmath-1521269/
5416,,https://www.loksatta.com/pune/cm-eknath-shinde-reaction-on-attack-on-uday-samant-in-pune-by-shivsainik-rmm-97-3053638/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5417,,https://www.loksatta.com/pune/chief-minister-eknath-shinde-meet-mp-girish-bapat-in-hospital-pune-print-news-zws-70-3053627/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5418,,https://www.loksatta.com/mumbai/maharastra-government-plan-to-withdraw-selection-process-from-mpsc-zws-70-3053628/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5419,,https://www.loksatta.com/nagpur/maharashtra-has-highest-number-of-vehicle-thefts-after-delhi-and-uttar-pradesh-zws-70-3053616/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5420,,https://www.loksatta.com/desh-videsh/al-qaeda-taliban-nexus-in-afghanistan-is-dangerous-for-india-zws-70-3053614/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5421,2 months ago,https://www.loksatta.com/photos/lifestyle-gallery/2981898/international-yoga-day-2022-benefits-of-doing-suryanamaskar-everyday-photos-kak-96/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5422,2 months ago,https://www.loksatta.com/photos/entertainment-gallery/2981838/planet-marathi-ott-web-series-raanbaazaar-success-party-photos-sdn-96/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5423,2 months ago,https://www.loksatta.com/photos/todays-photo-3/2981809/photos-thousands-of-vaishnavism-gather-for-sant-tukaram-maharajs-palkhi-ceremony-kjp-91-msr-87/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5424,"Updated: July 30, 2017 5:03 am",https://www.loksatta.com/lokrang/karant/sachin-kundalkar-article-love-letter-part-2-1521248/
5425,"July 30, 2017 3:46 am",https://www.loksatta.com/lokrang/lekha/psychotherapist-point-of-view-on-suicides-of-children-1521256/
5426,"July 30, 2017 3:41 am",https://www.loksatta.com/lokrang/sanchitache-kawadse/article-about-baba-amte-dream-of-workers-university-1521257/
5427,"Updated: July 30, 2017 3:32 am",https://www.loksatta.com/lokrang/lekha/article-on-eminent-archaeologist-dr-shankarrao-sali-1521240/
5428,"July 30, 2017 3:23 am",https://www.loksatta.com/lokrang/baghaychi-bhumika/author-mandar-bharde-article-on-wife-surname-1521242/
5429,"July 30, 2017 3:19 am",https://www.loksatta.com/lokrang/dakhal/latest-marathi-books-available-in-market-1521198/
5430,"July 30, 2017 3:16 am",https://www.loksatta.com/lokrang/padsad/loksatta-readers-reaction-on-lokrang-article-1521207/
5431,"July 30, 2017 3:08 am",https://www.loksatta.com/lokrang/lekha/book-about-sarat-and-subhas-chandra-bose-struggle-in-indian-freedom-1521208/
5432,"July 30, 2017 2:55 am",https://www.loksatta.com/lokrang/samasatun/shakespeare-was-gay-as-par-artistic-director-greg-doran-1521132/
5433,"July 30, 2017 2:45 am",https://www.loksatta.com/lokrang/lekha/review-of-marathi-book-ringananatya-1521176/
5434,"July 30, 2017 2:41 am",https://www.loksatta.com/lokrang/lekha/review-of-marathi-book-raag-rang-written-by-anil-govilkar-1521182/
5435,"July 30, 2017 2:30 am",https://www.loksatta.com/lokrang/ekmake/chinmay-mandlekar-article-vishal-vijay-mathur-part-2-1521178/
5436,,https://www.loksatta.com/desh-videsh/jp-nadda-s-appeal-to-bjp-mps-for-successful-of-har-ghar-tiranga-campaign-zws-70-3053613/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5437,,https://www.loksatta.com/maharashtra/rise-foundation-created-pawari-dictionary-consist-with-4500-word-for-trible-students-zws-70-3053600/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5438,,https://www.loksatta.com/desh-videsh/mp-from-shinde-camp-demand-classical-language-status-to-marathi-language-zws-70-3053602/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5439,,https://www.loksatta.com/desh-videsh/vat-on-lassi-curd-buttermilk-paneer-before-gst-says-fm-nirmala-sitharaman-zws-70-3053603/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5440,,https://www.loksatta.com/pune/maharashtra-fyjc-admission-first-merit-list-will-declare-today-zws-70-3053601/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5441,2 months ago,https://www.loksatta.com/photos/sports-gallery/2981390/indian-cricketer-yuvraj-singh-hazel-keech-revealed-his-baby-boy-name-photos-seeking-attention-on-internet-kak-96/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5442,2 months ago,https://www.loksatta.com/photos/entertainment-gallery/2981416/aai-kuthe-kay-karte-yash-fame-abhishek-deshmukh-wife-krutika-deo-stylish-photos-viral-on-social-media-sdn-96/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5443,2 months ago,https://www.loksatta.com/photos/news/2981080/photos-of-sant-tukaram-maharaj-temple-dehu-pune-amid-palakhi-prasthan-pbs-91/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5444,"July 30, 2017 2:24 am",https://www.loksatta.com/lokrang/swarbhaoyatra/govind-powle-marathi-bhavgeet-1521161/
5445,"July 30, 2017 2:21 am",https://www.loksatta.com/lokrang/marathi-valan/mahadev-ballal-namjoshi-role-in-marathi-language-development-1521153/
5446,"July 23, 2017 5:08 am",https://www.loksatta.com/lokrang/lekha/nobel-prize-winner-liu-xiaobo-amartya-sen-and-dr-abdus-salam-1516850/
5447,"July 23, 2017 5:05 am",https://www.loksatta.com/lokrang/lekha/article-about-vice-president-hamid-ansari-career-1516853/
5448,"July 23, 2017 4:58 am",https://www.loksatta.com/lokrang/sanchitache-kawadse/baba-amte-anandwan-school-for-visually-impaired-1516842/
5449,"July 23, 2017 4:52 am",https://www.loksatta.com/lokrang/karant/sachin-kundalkar-article-love-letter-part-1-1516845/
5450,"July 23, 2017 4:50 am",https://www.loksatta.com/lokrang/lekha/ramakant-vidwans-role-in-the-formation-of-chenani-nashri-tunnel-1516844/
5451,"July 23, 2017 4:47 am",https://www.loksatta.com/lokrang/baghaychi-bhumika/author-mandar-bharde-article-on-god-worship-1516843/
5452,"July 23, 2017 4:43 am",https://www.loksatta.com/lokrang/padsad/loksatta-readers-reaction-on-different-articles-of-lokrang-1516826/
5453,"July 23, 2017 4:37 am",https://www.loksatta.com/lokrang/lekha/book-review-padzad-varyachya-bhinti-by-shrikant-deshmukh-1516838/
5454,"July 23, 2017 4:33 am",https://www.loksatta.com/lokrang/lekha/harvalele-pune-book-review-1516829/
5455,"July 23, 2017 4:31 am",https://www.loksatta.com/lokrang/lekha/adwait-book-by-robert-james-waller-1516827/
5456,,https://www.loksatta.com/mumbai/accused-in-nusli-wadia-murder-conspiracy-case-cbi-s-attempt-to-save-mukesh-ambani-zws-70-3053599/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5457,,https://www.loksatta.com/mumbai/big-reshuffle-in-mumbai-police-crime-branch-65-officers-transferred-after-vaze-case-zws-70-3053590/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5458,,https://www.loksatta.com/maharashtra/225-schools-of-ratnagiri-zilla-parishad-closed-in-six-years-zws-70-3053593/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5459,,https://www.loksatta.com/maharashtra/dr-indra-mani-take-charge-as-a-vice-chancellor-of-vasantrao-naik-marathwada-krishi-vidyapeeth-zws-70-3053592/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5460,,https://www.loksatta.com/maharashtra/challenge-before-praniti-shinde-to-building-congress-organization-in-solapur-zws-70-3053583/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5461,2 months ago,https://www.loksatta.com/photos/news/2981015/nupur-sharma-bjp-controversy-from-retired-iasips-to-doctor-and-journalist-see-the-list-of-bjp-female-spokespersons/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5462,2 months ago,https://www.loksatta.com/photos/news/2981072/forest-department-rescue-a-forest-cat-from-well-in-sangli-pbs-91/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5463,2 months ago,https://www.loksatta.com/photos/news/2980987/mrs-lakshmibai-dagdusheth-halwai-datta-temple-completed-150-years-pune-print-news-prd-96/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5464,"July 23, 2017 4:28 am",https://www.loksatta.com/lokrang/lekha/collection-of-poems-book-by-maheshleelapandit-1516828/
5465,"July 23, 2017 4:21 am",https://www.loksatta.com/lokrang/dakhal/review-of-new-releases-marathi-books-1516813/
5466,"July 23, 2017 4:18 am",https://www.loksatta.com/lokrang/samasatun/literary-tradition-in-kashmir-1516821/
5467,"July 23, 2017 4:15 am",https://www.loksatta.com/lokrang/marathi-valan/narayan-bapuji-kanitkar-role-in-growth-of-the-marathi-literature-1516816/
5468,"July 23, 2017 4:12 am",https://www.loksatta.com/lokrang/swarbhaoyatra/kavayitri-shanta-shelke-music-composer-sudhir-phadke-marathi-bhavgeet-1516812/
5469,"July 23, 2017 4:10 am",https://www.loksatta.com/lokrang/ekmake/chinmay-mandlekar-article-on-vishal-vijay-mathur-friendship-1516784/
5470,"July 16, 2017 2:25 am",https://www.loksatta.com/lokrang/lekha/maharashtra-former-cm-prithviraj-chavan-article-on-president-pranab-mukharjee-political-career-1512454/
5471,"July 16, 2017 2:22 am",https://www.loksatta.com/lokrang/lekha/artist-pratap-singh-share-experience-about-opportunity-to-stay-at-rashtrapati-bhavan-1512453/
5472,"July 16, 2017 2:18 am",https://www.loksatta.com/lokrang/sanchitache-kawadse/baba-amte-count-arthur-tarnowski-and-sandhiniketan-1512434/
5473,"July 16, 2017 2:14 am",https://www.loksatta.com/lokrang/karant/sachin-kundalkar-article-on-chef-siddharth-mahadik-1512403/
5474,"July 16, 2017 2:10 am",https://www.loksatta.com/lokrang/lekha/article-show-truth-about-highest-salary-package-in-multinational-companies-1512435/
5475,"July 16, 2017 2:03 am",https://www.loksatta.com/lokrang/lekha/article-on-renowned-cartoonist-mangesh-tendulkar-2-1512410/
5476,,https://www.loksatta.com/lifestyle/side-effects-of-drinking-tea-on-an-empty-stomach-in-the-morning-zws-70-3053551/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5477,,https://www.loksatta.com/nagpur/centre-provides-2957-crores-to-growers-to-encourage-the-cultivation-of-exotic-fruits-zws-70-3053540/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5478,,https://www.loksatta.com/desh-videsh/nancy-pelosi-visits-taiwan-defying-china-s-warnings-to-us-zws-70-3053542/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5479,,https://www.loksatta.com/pune/sugar-commissioner-rejected-unreasonable-demand-of-ex-ministers-of-shinde-camp-zws-70-3053541/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5480,,https://www.loksatta.com/krida/44th-chess-olympiad-gukesh-stuns-former-world-championship-challenger-shirov-zws-70-3053538/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=Latest
5481,2 months ago,https://www.loksatta.com/photos/news/2980851/uddhav-thackeray-in-shivsena-foundation-day-westin-hotel-mlc-election-pmw-88/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5482,2 months ago,https://www.loksatta.com/photos/sports-gallery/2980746/indian-women-cricket-team-reached-at-sri-lanka-vkk-95/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5483,2 months ago,https://www.loksatta.com/photos/entertainment-gallery/2980690/marathi-serial-majhi-tujhi-reshimgath-new-twist-know-who-is-playing-neha-first-husband-role-nrp-97/?utm_source=LSRHS&utm_medium=LSRHS&utm_campaign=photogallery
5484,"July 16, 2017 1:52 am",https://www.loksatta.com/lokrang/lekha/tarihi-sheshprashna-book-by-chhaya-datar-1512424/
5485,"July 16, 2017 1:47 am",https://www.loksatta.com/lokrang/dakhal/avaliya-book-review-1512421/
5486,"July 16, 2017 1:44 am",https://www.loksatta.com/lokrang/samasatun/rajiv-kale-article-on-marathi-cartoonist-1512396/
5487,"July 16, 2017 1:40 am",https://www.loksatta.com/lokrang/lekha/music-director-roshanlal-nagrath-birth-centenary-anniversary-1512414/
5488,"July 16, 2017 1:34 am",https://www.loksatta.com/lokrang/lekha/various-variety-of-nath-sampradaya-1512409/
5489,"July 16, 2017 1:29 am",https://www.loksatta.com/lokrang/padsad/loksatta-readers-response-on-lokrang-articles-1512382/
5490,"July 16, 2017 1:26 am",https://www.loksatta.com/lokrang/baghaychi-bhumika/the-pride-of-the-ancestors-1512393/
